data_label,respondent_id,department,tenure_band,location,role_level,business_unit,construct,score
SYNTHETIC DATA,R00945,Service,10+ years,Pune,Team lead,BU10,camaraderie,4.25
SYNTHETIC DATA,R00946,Service,5-10 years,Remote,Manager,BU15,camaraderie,3.25
SYNTHETIC DATA,R00947,Engineering,<1 year,Pune,Individual contributor,BU09,camaraderie,3.25
SYNTHETIC DATA,R00948,Supply Chain,10+ years,Hamburg,Individual contributor,BU21,camaraderie,1.1428571428571428
SYNTHETIC DATA,R00949,Engineering,3-5 years,Hamburg,Individual contributor,BU20,camaraderie,4.125
SYNTHETIC DATA,R00950,Sales,10+ years,Rostock,Team lead,BU04,camaraderie,2.25
SYNTHETIC DATA,R00951,Engineering,<1 year,Aarhus,Team lead,BU23,camaraderie,3.75
SYNTHETIC DATA,R00952,Service,3-5 years,Hamburg,Individual contributor,BU20,camaraderie,4.125
SYNTHETIC DATA,R00953,HR,5-10 years,Aarhus,Individual contributor,BU21,camaraderie,2.25
SYNTHETIC DATA,R00955,Supply Chain,10+ years,Aarhus,Individual contributor,BU23,camaraderie,4.166666666666667
SYNTHETIC DATA,R00956,Supply Chain,5-10 years,Pune,Individual contributor,BU14,camaraderie,3.125
SYNTHETIC DATA,R00957,Operations,5-10 years,Rostock,Team lead,BU09,camaraderie,4.75
SYNTHETIC DATA,R00959,Service,<1 year,Aarhus,Individual contributor,BU08,camaraderie,3.375
SYNTHETIC DATA,R00960,Engineering,5-10 years,Chennai,Individual contributor,BU09,camaraderie,3.0
SYNTHETIC DATA,R00961,Operations,3-5 years,Rostock,Individual contributor,BU12,camaraderie,2.625
SYNTHETIC DATA,R00962,Operations,10+ years,Hamburg,Team lead,BU16,camaraderie,3.2857142857142856
SYNTHETIC DATA,R00963,Operations,3-5 years,Hamburg,Individual contributor,BU18,camaraderie,3.5
SYNTHETIC DATA,R00964,Service,5-10 years,Chennai,Manager,BU10,camaraderie,3.5
SYNTHETIC DATA,R00965,Operations,1-3 years,Aarhus,Individual contributor,BU08,camaraderie,4.571428571428571
SYNTHETIC DATA,R00966,Service,5-10 years,Chennai,Team lead,BU10,camaraderie,3.5714285714285716
SYNTHETIC DATA,R00967,Engineering,5-10 years,Rostock,Individual contributor,BU20,camaraderie,3.375
SYNTHETIC DATA,R00968,Operations,3-5 years,Hamburg,Individual contributor,BU24,camaraderie,3.875
SYNTHETIC DATA,R00969,Engineering,5-10 years,Chennai,Individual contributor,BU04,camaraderie,2.4285714285714284
SYNTHETIC DATA,R00970,Engineering,1-3 years,Remote,Individual contributor,BU07,camaraderie,2.625
SYNTHETIC DATA,R00971,Finance,1-3 years,Hamburg,Individual contributor,BU03,camaraderie,3.142857142857143
SYNTHETIC DATA,R00972,Operations,3-5 years,Hamburg,Individual contributor,BU23,camaraderie,4.0
SYNTHETIC DATA,R00973,Service,1-3 years,Aarhus,Individual contributor,BU09,camaraderie,4.875
SYNTHETIC DATA,R00974,Engineering,<1 year,Rostock,Senior manager,BU24,camaraderie,4.0
SYNTHETIC DATA,R00975,Supply Chain,1-3 years,Hamburg,Individual contributor,BU22,camaraderie,4.0
SYNTHETIC DATA,R00976,Engineering,1-3 years,Pune,Manager,BU24,camaraderie,3.857142857142857
SYNTHETIC DATA,R00977,Supply Chain,<1 year,Remote,Team lead,BU07,camaraderie,3.5
SYNTHETIC DATA,R00978,Finance,10+ years,Pune,Manager,BU22,camaraderie,4.375
SYNTHETIC DATA,R00979,Sales,3-5 years,Pune,Manager,BU04,camaraderie,4.5
SYNTHETIC DATA,R00980,Engineering,1-3 years,Remote,Manager,BU23,camaraderie,3.25
SYNTHETIC DATA,R00981,Supply Chain,5-10 years,Hamburg,Team lead,BU07,camaraderie,3.6666666666666665
SYNTHETIC DATA,R00982,Service,5-10 years,Chennai,Individual contributor,BU09,camaraderie,3.875
SYNTHETIC DATA,R00983,Sales,1-3 years,Aarhus,Manager,BU14,camaraderie,2.142857142857143
SYNTHETIC DATA,R00984,Operations,3-5 years,Hamburg,Individual contributor,BU15,camaraderie,4.375
SYNTHETIC DATA,R00985,Sales,5-10 years,Rostock,Individual contributor,BU10,camaraderie,4.125
SYNTHETIC DATA,R00986,Sales,3-5 years,Remote,Manager,BU23,camaraderie,2.0
SYNTHETIC DATA,R00987,Operations,<1 year,Aarhus,Individual contributor,BU20,camaraderie,2.5
SYNTHETIC DATA,R00988,Engineering,5-10 years,Rostock,Individual contributor,BU03,camaraderie,4.375
SYNTHETIC DATA,R00989,Operations,5-10 years,Chennai,Individual contributor,BU06,camaraderie,3.0
SYNTHETIC DATA,R00990,Finance,10+ years,Hamburg,Individual contributor,BU06,camaraderie,2.875
SYNTHETIC DATA,R00991,Engineering,10+ years,Hamburg,Individual contributor,BU10,camaraderie,4.0
SYNTHETIC DATA,R00992,Operations,10+ years,Aarhus,Team lead,BU07,camaraderie,2.875
SYNTHETIC DATA,R00993,Operations,5-10 years,Pune,Individual contributor,BU15,camaraderie,3.875
SYNTHETIC DATA,R00994,Engineering,1-3 years,Remote,Team lead,BU23,camaraderie,2.7142857142857144
SYNTHETIC DATA,R00995,Sales,5-10 years,Rostock,Individual contributor,BU10,camaraderie,4.625
SYNTHETIC DATA,R00996,Operations,1-3 years,Pune,Individual contributor,BU20,camaraderie,3.875
SYNTHETIC DATA,R00997,Sales,10+ years,Remote,Team lead,BU11,camaraderie,2.5
SYNTHETIC DATA,R00999,Sales,10+ years,Hamburg,Manager,BU23,camaraderie,3.125
SYNTHETIC DATA,R01000,Service,10+ years,Aarhus,Team lead,BU06,camaraderie,4.285714285714286
SYNTHETIC DATA,R01001,Engineering,5-10 years,Remote,Individual contributor,BU18,camaraderie,3.5
SYNTHETIC DATA,R01002,Sales,3-5 years,Hamburg,Manager,BU19,camaraderie,1.875
SYNTHETIC DATA,R01003,Engineering,<1 year,Aarhus,Individual contributor,BU08,camaraderie,3.25
SYNTHETIC DATA,R01004,Sales,1-3 years,Remote,Individual contributor,BU23,camaraderie,2.75
SYNTHETIC DATA,R01005,HR,<1 year,Pune,Individual contributor,BU09,camaraderie,3.625
SYNTHETIC DATA,R01006,Operations,5-10 years,Remote,Team lead,BU01,camaraderie,2.125
SYNTHETIC DATA,R01007,Operations,3-5 years,Pune,Individual contributor,BU01,camaraderie,3.125
SYNTHETIC DATA,R01008,Service,3-5 years,Hamburg,Individual contributor,BU24,camaraderie,3.3333333333333335
SYNTHETIC DATA,R01009,Operations,3-5 years,Remote,Team lead,BU05,camaraderie,3.625
SYNTHETIC DATA,R01010,Engineering,10+ years,Remote,Team lead,BU17,camaraderie,4.0
SYNTHETIC DATA,R01011,Engineering,5-10 years,Aarhus,Individual contributor,BU12,camaraderie,2.375
SYNTHETIC DATA,R01012,HR,5-10 years,Chennai,Manager,BU22,camaraderie,4.714285714285714
SYNTHETIC DATA,R01013,Finance,3-5 years,Pune,Manager,BU04,camaraderie,3.0
SYNTHETIC DATA,R01014,Sales,1-3 years,Pune,Individual contributor,BU03,camaraderie,3.375
SYNTHETIC DATA,R01015,Finance,3-5 years,Rostock,Individual contributor,BU18,camaraderie,2.0
SYNTHETIC DATA,R01016,Engineering,1-3 years,Chennai,Individual contributor,BU19,camaraderie,3.0
SYNTHETIC DATA,R01017,Sales,3-5 years,Rostock,Individual contributor,BU08,camaraderie,3.625
SYNTHETIC DATA,R01018,Supply Chain,3-5 years,Pune,Team lead,BU11,camaraderie,4.625
SYNTHETIC DATA,R01019,Engineering,10+ years,Chennai,Manager,BU23,camaraderie,3.125
SYNTHETIC DATA,R01020,Service,3-5 years,Pune,Individual contributor,BU14,camaraderie,2.875
SYNTHETIC DATA,R01021,Sales,5-10 years,Chennai,Individual contributor,BU13,camaraderie,2.125
SYNTHETIC DATA,R01022,Sales,<1 year,Hamburg,Manager,BU13,camaraderie,4.0
SYNTHETIC DATA,R01023,Supply Chain,1-3 years,Hamburg,Senior manager,BU10,camaraderie,3.875
SYNTHETIC DATA,R01024,Supply Chain,5-10 years,Remote,Manager,BU01,camaraderie,3.125
SYNTHETIC DATA,R01025,Supply Chain,10+ years,Hamburg,Manager,BU03,camaraderie,3.875
SYNTHETIC DATA,R01026,Engineering,1-3 years,Hamburg,Team lead,BU10,camaraderie,4.0
SYNTHETIC DATA,R01027,Service,3-5 years,Chennai,Team lead,BU09,camaraderie,4.625
SYNTHETIC DATA,R01028,Service,3-5 years,Chennai,Individual contributor,BU08,camaraderie,4.875
SYNTHETIC DATA,R01029,Engineering,10+ years,Hamburg,Individual contributor,BU21,camaraderie,1.75
SYNTHETIC DATA,R01030,Service,10+ years,Rostock,Individual contributor,BU23,camaraderie,3.625
SYNTHETIC DATA,R01031,Supply Chain,1-3 years,Hamburg,Individual contributor,BU16,camaraderie,4.5
SYNTHETIC DATA,R01032,Sales,5-10 years,Chennai,Team lead,BU24,camaraderie,3.875
SYNTHETIC DATA,R01033,Operations,5-10 years,Rostock,Team lead,BU23,camaraderie,4.25
SYNTHETIC DATA,R01034,HR,3-5 years,Hamburg,Manager,BU23,camaraderie,2.375
SYNTHETIC DATA,R01035,Supply Chain,3-5 years,Hamburg,Individual contributor,BU23,camaraderie,3.875
SYNTHETIC DATA,R01036,Supply Chain,10+ years,Hamburg,Individual contributor,BU21,camaraderie,3.375
SYNTHETIC DATA,R01037,Sales,10+ years,Rostock,Individual contributor,BU19,camaraderie,3.5
SYNTHETIC DATA,R01039,Operations,10+ years,Pune,Individual contributor,BU17,camaraderie,4.625
SYNTHETIC DATA,R01040,Finance,3-5 years,Aarhus,Individual contributor,BU13,camaraderie,3.25
SYNTHETIC DATA,R01041,Supply Chain,3-5 years,Remote,Individual contributor,BU21,camaraderie,3.5
SYNTHETIC DATA,R01043,Engineering,5-10 years,Hamburg,Individual contributor,BU20,camaraderie,3.625
SYNTHETIC DATA,R01044,Operations,5-10 years,Remote,Team lead,BU10,camaraderie,2.75
SYNTHETIC DATA,R01045,Supply Chain,5-10 years,Chennai,Team lead,BU01,camaraderie,2.75
SYNTHETIC DATA,R01046,Engineering,<1 year,Pune,Individual contributor,BU09,camaraderie,3.5714285714285716
SYNTHETIC DATA,R01047,Service,10+ years,Hamburg,Individual contributor,BU03,camaraderie,3.5714285714285716
SYNTHETIC DATA,R01048,Supply Chain,1-3 years,Chennai,Team lead,BU14,camaraderie,3.857142857142857
SYNTHETIC DATA,R01049,Operations,1-3 years,Rostock,Team lead,BU20,camaraderie,3.75
SYNTHETIC DATA,R01050,Operations,<1 year,Hamburg,Individual contributor,BU19,camaraderie,4.375
SYNTHETIC DATA,R01051,Service,3-5 years,Hamburg,Individual contributor,BU04,camaraderie,4.5
SYNTHETIC DATA,R01052,Finance,3-5 years,Pune,Team lead,BU16,camaraderie,2.625
SYNTHETIC DATA,R01053,Operations,<1 year,Hamburg,Team lead,BU11,camaraderie,2.75
SYNTHETIC DATA,R01054,Service,5-10 years,Chennai,Individual contributor,BU09,camaraderie,4.375
SYNTHETIC DATA,R01055,Operations,1-3 years,Pune,Individual contributor,BU08,camaraderie,3.857142857142857
SYNTHETIC DATA,R01056,Engineering,3-5 years,Hamburg,Individual contributor,BU08,camaraderie,4.571428571428571
SYNTHETIC DATA,R01057,Sales,10+ years,Hamburg,Individual contributor,BU11,camaraderie,4.0
SYNTHETIC DATA,R01058,Engineering,10+ years,Pune,Individual contributor,BU20,camaraderie,3.5
SYNTHETIC DATA,R01059,Sales,5-10 years,Rostock,Senior manager,BU23,camaraderie,3.25
SYNTHETIC DATA,R01060,Sales,5-10 years,Pune,Individual contributor,BU23,camaraderie,3.875
SYNTHETIC DATA,R01062,Service,5-10 years,Aarhus,Individual contributor,BU21,camaraderie,2.875
SYNTHETIC DATA,R01063,Operations,1-3 years,Rostock,Individual contributor,BU21,camaraderie,4.25
SYNTHETIC DATA,R01064,Operations,1-3 years,Remote,Individual contributor,BU24,camaraderie,3.875
SYNTHETIC DATA,R01065,Engineering,10+ years,Pune,Individual contributor,BU01,camaraderie,5.0
SYNTHETIC DATA,R01066,Operations,1-3 years,Hamburg,Individual contributor,BU11,camaraderie,3.875
SYNTHETIC DATA,R01067,Operations,10+ years,Pune,Team lead,BU17,camaraderie,4.125
SYNTHETIC DATA,R01068,Engineering,5-10 years,Pune,Individual contributor,BU06,camaraderie,2.75
SYNTHETIC DATA,R01069,Operations,10+ years,Pune,Manager,BU20,camaraderie,2.625
SYNTHETIC DATA,R01071,Operations,1-3 years,Pune,Individual contributor,BU04,camaraderie,4.142857142857143
SYNTHETIC DATA,R01072,Engineering,10+ years,Remote,Senior manager,BU18,camaraderie,2.875
SYNTHETIC DATA,R01073,Engineering,1-3 years,Rostock,Manager,BU20,camaraderie,2.2857142857142856
SYNTHETIC DATA,R01074,Service,3-5 years,Rostock,Individual contributor,BU07,camaraderie,4.0
SYNTHETIC DATA,R01075,Operations,1-3 years,Pune,Individual contributor,BU19,camaraderie,1.875
SYNTHETIC DATA,R01076,HR,3-5 years,Hamburg,Individual contributor,BU08,camaraderie,4.0
SYNTHETIC DATA,R01077,Operations,5-10 years,Pune,Individual contributor,BU06,camaraderie,4.0
SYNTHETIC DATA,R01078,Engineering,1-3 years,Pune,Manager,BU19,camaraderie,2.25
SYNTHETIC DATA,R01079,HR,10+ years,Hamburg,Individual contributor,BU21,camaraderie,4.75
SYNTHETIC DATA,R01080,Engineering,1-3 years,Hamburg,Individual contributor,BU18,camaraderie,2.5
SYNTHETIC DATA,R01081,Sales,3-5 years,Chennai,Team lead,BU03,camaraderie,3.75
SYNTHETIC DATA,R01082,HR,3-5 years,Aarhus,Individual contributor,BU20,camaraderie,4.571428571428571
SYNTHETIC DATA,R01083,Operations,<1 year,Pune,Individual contributor,BU09,camaraderie,3.875
SYNTHETIC DATA,R01084,Sales,10+ years,Aarhus,Individual contributor,BU06,camaraderie,4.0
SYNTHETIC DATA,R01085,Operations,1-3 years,Aarhus,Individual contributor,BU18,camaraderie,4.0
SYNTHETIC DATA,R01086,Engineering,<1 year,Chennai,Team lead,BU03,camaraderie,4.0
SYNTHETIC DATA,R01087,Engineering,5-10 years,Hamburg,Individual contributor,BU14,camaraderie,3.0
SYNTHETIC DATA,R01088,Operations,5-10 years,Aarhus,Team lead,BU20,camaraderie,2.375
SYNTHETIC DATA,R01089,Engineering,5-10 years,Rostock,Team lead,BU02,camaraderie,3.875
SYNTHETIC DATA,R01090,Engineering,5-10 years,Hamburg,Manager,BU12,camaraderie,1.7142857142857142
SYNTHETIC DATA,R01091,Engineering,3-5 years,Remote,Team lead,BU14,camaraderie,3.5
SYNTHETIC DATA,R01092,Service,3-5 years,Chennai,Manager,BU01,camaraderie,3.5
SYNTHETIC DATA,R01093,Service,3-5 years,Pune,Individual contributor,BU04,camaraderie,2.875
SYNTHETIC DATA,R01095,Engineering,5-10 years,Pune,Individual contributor,BU18,camaraderie,2.4285714285714284
SYNTHETIC DATA,R01096,Service,5-10 years,Aarhus,Individual contributor,BU21,camaraderie,3.0
SYNTHETIC DATA,R01097,Operations,10+ years,Pune,Individual contributor,BU21,camaraderie,3.625
SYNTHETIC DATA,R01098,Engineering,10+ years,Pune,Team lead,BU18,camaraderie,3.875
SYNTHETIC DATA,R01099,Operations,1-3 years,Chennai,Individual contributor,BU20,camaraderie,3.25
SYNTHETIC DATA,R01100,Engineering,1-3 years,Pune,Individual contributor,BU02,camaraderie,2.75
SYNTHETIC DATA,R01101,Engineering,5-10 years,Hamburg,Team lead,BU17,camaraderie,4.5
SYNTHETIC DATA,R01102,Sales,1-3 years,Pune,Individual contributor,BU09,camaraderie,4.375
SYNTHETIC DATA,R01103,Operations,5-10 years,Hamburg,Team lead,BU23,camaraderie,3.25
SYNTHETIC DATA,R01104,Operations,5-10 years,Hamburg,Manager,BU08,camaraderie,1.875
SYNTHETIC DATA,R01105,Operations,3-5 years,Hamburg,Manager,BU20,camaraderie,3.375
SYNTHETIC DATA,R01106,Engineering,10+ years,Rostock,Individual contributor,BU08,camaraderie,4.5
SYNTHETIC DATA,R01107,Supply Chain,1-3 years,Pune,Team lead,BU15,camaraderie,3.125
SYNTHETIC DATA,R01108,Engineering,10+ years,Rostock,Individual contributor,BU15,camaraderie,4.571428571428571
SYNTHETIC DATA,R01109,Sales,10+ years,Chennai,Team lead,BU08,camaraderie,4.285714285714286
SYNTHETIC DATA,R01110,Service,3-5 years,Remote,Individual contributor,BU04,camaraderie,3.875
SYNTHETIC DATA,R01111,Engineering,1-3 years,Chennai,Individual contributor,BU22,camaraderie,3.625
SYNTHETIC DATA,R01112,Engineering,<1 year,Rostock,Individual contributor,BU10,camaraderie,2.375
SYNTHETIC DATA,R01113,Supply Chain,3-5 years,Hamburg,Individual contributor,BU10,camaraderie,4.375
SYNTHETIC DATA,R01114,Finance,1-3 years,Chennai,Individual contributor,BU22,camaraderie,4.0
SYNTHETIC DATA,R01115,Finance,10+ years,Hamburg,Individual contributor,BU09,camaraderie,4.125
SYNTHETIC DATA,R01116,Service,10+ years,Pune,Team lead,BU16,camaraderie,3.375
SYNTHETIC DATA,R01117,Operations,1-3 years,Remote,Team lead,BU03,camaraderie,4.125
SYNTHETIC DATA,R01118,Finance,<1 year,Pune,Individual contributor,BU07,camaraderie,1.0
SYNTHETIC DATA,R01119,Engineering,5-10 years,Chennai,Individual contributor,BU23,camaraderie,2.875
SYNTHETIC DATA,R01120,Service,1-3 years,Aarhus,Individual contributor,BU17,camaraderie,3.5
SYNTHETIC DATA,R01121,Supply Chain,3-5 years,Chennai,Individual contributor,BU23,camaraderie,4.125
SYNTHETIC DATA,R01122,Service,10+ years,Hamburg,Team lead,BU07,camaraderie,4.75
SYNTHETIC DATA,R01123,Supply Chain,5-10 years,Chennai,Manager,BU01,camaraderie,2.75
SYNTHETIC DATA,R01124,Supply Chain,5-10 years,Remote,Team lead,BU04,camaraderie,3.875
SYNTHETIC DATA,R01125,Operations,1-3 years,Chennai,Team lead,BU08,camaraderie,5.0
SYNTHETIC DATA,R01126,Engineering,1-3 years,Hamburg,Senior manager,BU20,camaraderie,3.875
SYNTHETIC DATA,R01127,Engineering,10+ years,Chennai,Team lead,BU16,camaraderie,4.875
SYNTHETIC DATA,R01128,Operations,5-10 years,Hamburg,Individual contributor,BU21,camaraderie,2.625
SYNTHETIC DATA,R01129,Sales,1-3 years,Remote,Team lead,BU03,camaraderie,3.875
SYNTHETIC DATA,R01130,Engineering,5-10 years,Remote,Team lead,BU11,camaraderie,4.125
SYNTHETIC DATA,R01131,Sales,<1 year,Pune,Individual contributor,BU01,camaraderie,4.25
SYNTHETIC DATA,R01132,Service,1-3 years,Pune,Individual contributor,BU23,camaraderie,4.0
SYNTHETIC DATA,R01133,Engineering,3-5 years,Rostock,Team lead,BU04,camaraderie,3.5
SYNTHETIC DATA,R01134,Service,10+ years,Remote,Individual contributor,BU06,camaraderie,3.25
SYNTHETIC DATA,R01135,Sales,10+ years,Remote,Team lead,BU22,camaraderie,3.625
SYNTHETIC DATA,R01136,HR,10+ years,Pune,Individual contributor,BU20,camaraderie,3.125
SYNTHETIC DATA,R01137,Operations,1-3 years,Aarhus,Manager,BU16,camaraderie,4.0
SYNTHETIC DATA,R01138,Sales,5-10 years,Chennai,Individual contributor,BU24,camaraderie,3.625
SYNTHETIC DATA,R01140,Service,1-3 years,Hamburg,Individual contributor,BU02,camaraderie,2.625
SYNTHETIC DATA,R01141,Operations,5-10 years,Hamburg,Team lead,BU01,camaraderie,4.875
SYNTHETIC DATA,R01142,Service,10+ years,Rostock,Team lead,BU10,camaraderie,4.875
SYNTHETIC DATA,R01143,Engineering,<1 year,Rostock,Individual contributor,BU08,camaraderie,3.125
SYNTHETIC DATA,R01144,Operations,10+ years,Rostock,Individual contributor,BU06,camaraderie,3.4285714285714284
SYNTHETIC DATA,R01145,Supply Chain,10+ years,Chennai,Individual contributor,BU15,camaraderie,4.25
SYNTHETIC DATA,R01146,Service,5-10 years,Chennai,Senior manager,BU13,camaraderie,1.875
SYNTHETIC DATA,R01147,Service,1-3 years,Hamburg,Manager,BU08,camaraderie,2.875
SYNTHETIC DATA,R01148,Engineering,<1 year,Hamburg,Individual contributor,BU19,camaraderie,4.875
SYNTHETIC DATA,R01149,Service,1-3 years,Hamburg,Senior manager,BU20,camaraderie,4.75
SYNTHETIC DATA,R01150,Supply Chain,<1 year,Hamburg,Individual contributor,BU08,camaraderie,3.625
SYNTHETIC DATA,R01151,HR,3-5 years,Chennai,Individual contributor,BU24,camaraderie,3.142857142857143
SYNTHETIC DATA,R01152,Engineering,10+ years,Rostock,Individual contributor,BU24,camaraderie,3.75
SYNTHETIC DATA,R01153,HR,10+ years,Hamburg,Team lead,BU03,camaraderie,3.125
SYNTHETIC DATA,R01154,Engineering,10+ years,Chennai,Individual contributor,BU05,camaraderie,3.5
SYNTHETIC DATA,R01155,Engineering,3-5 years,Hamburg,Manager,BU05,camaraderie,3.875
SYNTHETIC DATA,R01156,Engineering,5-10 years,Pune,Individual contributor,BU06,camaraderie,2.625
SYNTHETIC DATA,R01159,Engineering,3-5 years,Rostock,Individual contributor,BU14,camaraderie,2.2857142857142856
SYNTHETIC DATA,R01160,Engineering,5-10 years,Rostock,Team lead,BU03,camaraderie,2.875
SYNTHETIC DATA,R01161,Operations,10+ years,Remote,Individual contributor,BU23,camaraderie,3.75
SYNTHETIC DATA,R01162,Engineering,5-10 years,Remote,Individual contributor,BU01,camaraderie,4.25
SYNTHETIC DATA,R01163,Engineering,3-5 years,Hamburg,Individual contributor,BU01,camaraderie,4.0
SYNTHETIC DATA,R01164,Engineering,3-5 years,Hamburg,Team lead,BU22,camaraderie,4.375
SYNTHETIC DATA,R01165,Service,1-3 years,Pune,Team lead,BU15,camaraderie,4.0
SYNTHETIC DATA,R01166,Supply Chain,3-5 years,Hamburg,Manager,BU12,camaraderie,4.875
SYNTHETIC DATA,R01167,Engineering,1-3 years,Hamburg,Individual contributor,BU11,camaraderie,2.4285714285714284
SYNTHETIC DATA,R01168,Operations,5-10 years,Remote,Individual contributor,BU07,camaraderie,3.75
SYNTHETIC DATA,R01169,Engineering,<1 year,Chennai,Individual contributor,BU21,camaraderie,3.5
SYNTHETIC DATA,R01170,Supply Chain,5-10 years,Pune,Individual contributor,BU11,camaraderie,3.5
SYNTHETIC DATA,R01171,Sales,5-10 years,Remote,Team lead,BU19,camaraderie,2.125
SYNTHETIC DATA,R01172,HR,3-5 years,Chennai,Individual contributor,BU16,camaraderie,3.0
SYNTHETIC DATA,R01173,HR,3-5 years,Pune,Manager,BU24,camaraderie,3.0
SYNTHETIC DATA,R01174,Engineering,<1 year,Hamburg,Individual contributor,BU24,camaraderie,4.625
SYNTHETIC DATA,R01175,Operations,10+ years,Hamburg,Individual contributor,BU09,camaraderie,4.625
SYNTHETIC DATA,R01176,Operations,5-10 years,Chennai,Senior manager,BU23,camaraderie,2.7142857142857144
SYNTHETIC DATA,R01177,Operations,5-10 years,Aarhus,Team lead,BU10,camaraderie,4.5
SYNTHETIC DATA,R01178,Service,<1 year,Pune,Individual contributor,BU15,camaraderie,3.125
SYNTHETIC DATA,R01179,Engineering,3-5 years,Pune,Individual contributor,BU13,camaraderie,3.75
SYNTHETIC DATA,R01180,Finance,<1 year,Pune,Senior manager,BU11,camaraderie,2.375
SYNTHETIC DATA,R01181,Service,10+ years,Rostock,Manager,BU17,camaraderie,2.875
SYNTHETIC DATA,R01182,Operations,3-5 years,Chennai,Individual contributor,BU22,camaraderie,3.5714285714285716
SYNTHETIC DATA,R01183,Finance,1-3 years,Rostock,Team lead,BU24,camaraderie,4.166666666666667
