respondent_id,business_unit,department,tenure_band,location,role_level,cred_01,cred_02,cred_03,cred_04,cred_05,cred_06,cred_07,cred_08,resp_01,resp_02,resp_03,resp_04,resp_05,resp_06,resp_07,resp_08,fair_01,fair_02,fair_03,fair_04,fair_05,fair_06,fair_07,fair_08,prid_01,prid_02,prid_03,prid_04,prid_05,prid_06,prid_07,prid_08,camr_01,camr_02,camr_03,camr_04,camr_05,camr_06,camr_07,camr_08,lead_01,lead_02,lead_03,lead_04,lead_05,lead_06,lead_07,lead_08,devl_01,devl_02,devl_03,devl_04,devl_05,devl_06,devl_07,devl_08,well_01,well_02,well_03,well_04,well_05,well_06,well_07,well_08,sat_01,sat_02,sat_03,sat_04
R02815,BU13,HR,5-10 years,Aarhus,Individual contributor,2.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,,4.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,,2.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0
R02816,BU01,Operations,1-3 years,Hamburg,Individual contributor,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,,3.0,4.0,3.0,2.0,,5.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,,3.0,4.0,4.0,4.0,4.0
R02817,BU24,Engineering,<1 year,Aarhus,Individual contributor,2.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0
R02818,BU10,Operations,5-10 years,Rostock,Individual contributor,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,
R02819,BU15,Sales,10+ years,Remote,Individual contributor,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0
R02820,BU20,Finance,3-5 years,Rostock,Individual contributor,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
R02821,BU04,Service,5-10 years,Rostock,Individual contributor,3.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,,3.0,3.0,2.0,4.0,3.0
R02822,BU04,Supply Chain,5-10 years,Pune,Manager,2.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,5.0,2.0,3.0,3.0,4.0,3.0,,3.0
R02823,BU01,Operations,5-10 years,Remote,Individual contributor,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,,2.0,4.0,3.0,4.0,2.0,3.0,1.0,,3.0,4.0,4.0
R02824,BU07,Operations,10+ years,Remote,Team lead,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0
R02825,BU08,Engineering,1-3 years,Chennai,Individual contributor,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0
R02826,BU22,Engineering,10+ years,Rostock,Individual contributor,4.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,1.0,5.0,3.0,3.0,,3.0,3.0,5.0,,4.0,4.0,,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,1.0,,5.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,5.0,5.0
R02827,BU18,Finance,<1 year,Chennai,Individual contributor,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
R02828,BU03,Operations,<1 year,Remote,Individual contributor,4.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,5.0,3.0,,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,,3.0,2.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0
R02829,BU19,Operations,<1 year,Hamburg,Individual contributor,3.0,4.0,2.0,5.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
R02830,BU11,Engineering,5-10 years,Hamburg,Individual contributor,4.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,,4.0,4.0,3.0,2.0,4.0
R02831,BU10,Engineering,1-3 years,Rostock,Individual contributor,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,,2.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,5.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,,3.0,3.0,5.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0
R02832,BU17,Service,3-5 years,Pune,Team lead,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,5.0
R02833,BU23,Supply Chain,5-10 years,Pune,Individual contributor,4.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0
R02834,BU07,Engineering,<1 year,Remote,Individual contributor,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,4.0,,3.0,3.0,,1.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
R02835,BU05,Engineering,3-5 years,Remote,Individual contributor,4.0,5.0,5.0,5.0,4.0,5.0,5.0,,3.0,,5.0,,4.0,4.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0
R02836,BU24,Operations,1-3 years,Pune,Manager,2.0,5.0,3.0,5.0,4.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,,4.0,3.0,,3.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0
R02837,BU23,Operations,1-3 years,Hamburg,Individual contributor,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0
R02838,BU03,Engineering,1-3 years,Hamburg,Individual contributor,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,3.0,5.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,,1.0,1.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0
R02839,BU09,Engineering,1-3 years,Aarhus,Team lead,5.0,5.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,,3.0,2.0,4.0,5.0,5.0
R02840,BU23,Service,<1 year,Hamburg,Individual contributor,2.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0
R02841,BU03,Engineering,3-5 years,Hamburg,Individual contributor,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,,4.0,,4.0,4.0,4.0,4.0,3.0
R02842,BU04,Sales,10+ years,Pune,Individual contributor,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,,4.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0
R02843,BU15,Service,5-10 years,Hamburg,Team lead,5.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,,5.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,,4.0,4.0,4.0,5.0,5.0,5.0
R02844,BU11,Operations,1-3 years,Chennai,Individual contributor,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,1.0,5.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,99.0,1.0,2.0,5.0,1.0,,2.0,4.0,1.0,2.0,2.0
R02845,BU05,Engineering,5-10 years,Hamburg,Individual contributor,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
R02846,BU01,Engineering,1-3 years,Aarhus,Senior manager,4.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,,5.0,5.0,5.0,5.0,5.0,4.0
R02847,BU20,HR,10+ years,Pune,Manager,4.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,4.0,2.0,,3.0,2.0,2.0,5.0,4.0,2.0,4.0,3.0,2.0,2.0,5.0,2.0,4.0,3.0,4.0,3.0,4.0,,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0
R02848,BU09,Engineering,5-10 years,Pune,Manager,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,,2.0,,3.0,4.0,4.0,,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,4.0
R02849,BU11,Engineering,5-10 years,Hamburg,Individual contributor,5.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,4.0,5.0
R02850,BU24,HR,1-3 years,Remote,Manager,4.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,,5.0,5.0,,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0
R02851,BU24,Supply Chain,1-3 years,Hamburg,Individual contributor,3.0,,4.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,,2.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0
R02852,BU23,Service,<1 year,Hamburg,Individual contributor,5.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0
R02853,BU07,Operations,5-10 years,Hamburg,Manager,4.0,3.0,3.0,4.0,4.0,4.0,4.0,,,5.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,4.0,4.0,5.0,4.0,5.0,,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0
R02854,BU24,HR,3-5 years,Aarhus,Individual contributor,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,,3.0,5.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0
R02855,BU24,Service,5-10 years,Hamburg,Team lead,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0
R02856,BU13,HR,10+ years,Hamburg,Individual contributor,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
R02857,BU16,Engineering,5-10 years,Aarhus,Team lead,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,5.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,,2.0,3.0,3.0,4.0,3.0,
R02858,BU23,Service,1-3 years,Aarhus,Manager,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,,5.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,,,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
R02859,BU02,Sales,<1 year,Aarhus,Manager,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,3.0,2.0,5.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0
R02860,BU15,Finance,5-10 years,Remote,Team lead,2.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,
